,Party 1,Party 2,Source,Target,Weight,Type
45622,D,D,Chaka Fattah,Jackie Speier,0.8786706056640365,Undirected
45625,D,D,Chaka Fattah,Kurt Schrader,0.8010491873914218,Undirected
45627,D,D,Chaka Fattah,Terri Sewell,0.8425311912464235,Undirected
45631,D,D,Chaka Fattah,Kyrsten Sinema,0.6866606761600373,Undirected
45633,D,D,Chaka Fattah,Eric Swalwell,0.8892909224660623,Undirected
45636,D,D,Chaka Fattah,Bennie Thompson,0.8917628499971282,Undirected
45638,D,D,Chaka Fattah,Mike Thompson,0.8772271178209541,Undirected
45641,D,D,Chaka Fattah,Niki Tsongas,0.8987819277371081,Undirected
45643,D,D,Chaka Fattah,Dina Titus,0.8932731403193452,Undirected
45644,D,D,Chaka Fattah,Paul Tonko,0.9146796698685896,Undirected
45646,D,D,Chaka Fattah,Mark Takano,0.9483511929465951,Undirected
45647,D,D,Chaka Fattah,Mark Takai,0.9242048709098551,Undirected
45648,D,D,Chaka Fattah,Norma Torres,0.8947419313788504,Undirected
45651,D,D,Chaka Fattah,Nydia Velázquez,0.7712907738526472,Undirected
45652,D,D,Chaka Fattah,Peter Visclosky,0.8586042880682083,Undirected
45653,D,D,Chaka Fattah,Chris Van Hollen,0.9425485684328478,Undirected
45655,D,D,Chaka Fattah,Juan Vargas,0.9053680384442462,Undirected
45656,D,D,Chaka Fattah,Marc Veasey,0.8956850021096111,Undirected
45657,D,D,Chaka Fattah,Filemon Vela,0.8429558310380001,Undirected
45658,D,D,Chaka Fattah,Maxine Waters,0.9000730743456273,Undirected
45663,D,D,Chaka Fattah,Debbie Wasserman Schultz,0.8642680783228733,Undirected
45665,D,D,Chaka Fattah,Timothy Walz,0.8865080255775555,Undirected
45666,D,D,Chaka Fattah,Peter Welch,0.9042371443966587,Undirected
45669,D,D,Chaka Fattah,Frederica Wilson,0.8482302971602175,Undirected
45680,D,D,Chaka Fattah,Bonnie Watson Coleman,0.8815554843703794,Undirected
45682,D,D,Chaka Fattah,John Yarmuth,0.9116610458456978,Undirected
47552,D,D,Bill Foster,Marcia Fudge,0.8919456444515438,Undirected
47558,D,D,Bill Foster,Lois Frankel,0.9278667505814703,Undirected
47561,D,D,Bill Foster,Gene Green,0.8000745426174771,Undirected
47562,D,D,Bill Foster,Luis Gutiérrez,0.9080762529083763,Undirected
47565,D,D,Bill Foster,Raúl Grijalva,0.8646582855024341,Undirected
47567,D,D,Bill Foster,Al Green,0.8836470050839551,Undirected
47568,D,D,Bill Foster,Alan Grayson,0.8954420949989401,Undirected
47570,D,D,Bill Foster,John Garamendi,0.9006738179374201,Undirected
47578,D,D,Bill Foster,Tulsi Gabbard,0.9045976275535148,Undirected
47579,D,D,Bill Foster,Ruben Gallego,0.9129549779716615,Undirected
47580,D,D,Bill Foster,Gwen Graham,0.7849590085171252,Undirected
47583,D,D,Bill Foster,Alcee Hastings,0.8692162250786514,Undirected
47584,D,D,Bill Foster,Rubén Hinojosa,0.8116473640913895,Undirected
47585,D,D,Bill Foster,Steny Hoyer,0.8843601511969412,Undirected
47586,D,D,Bill Foster,Michael Honda,0.8954187409352041,Undirected
47588,D,D,Bill Foster,Brian Higgins,0.9250612719240481,Undirected
47590,D,D,Bill Foster,James Himes,0.9453214047698607,Undirected
47601,D,D,Bill Foster,Janice Hahn,0.9201765569649528,Undirected
47602,D,D,Bill Foster,Denny Heck,0.9372080614987317,Undirected
47605,D,D,Bill Foster,Jared Huffman,0.9334451228033911,Undirected
47611,D,D,Bill Foster,Steve Israel,0.9126383251075478,Undirected
47612,D,D,Bill Foster,Sheila Jackson Lee,0.8470013030872519,Undirected
47613,D,D,Bill Foster,Eddie Johnson,0.8742234843276622,Undirected
47616,D,D,Bill Foster,Henry Johnson,0.8924855359498551,Undirected
47620,D,D,Bill Foster,Hakeem Jeffries,0.9265584901762607,Undirected
47624,D,D,Bill Foster,Marcy Kaptur,0.8912412417944605,Undirected
47625,D,D,Bill Foster,Ron Kind,0.8576329192508345,Undirected
47629,D,D,Bill Foster,Ann Kirkpatrick,0.8323563089863277,Undirected
47630,D,D,Bill Foster,William Keating,0.8771361126699625,Undirected
47633,D,D,Bill Foster,Joseph Kennedy,0.9231996507885912,Undirected
47634,D,D,Bill Foster,Daniel Kildee,0.947151949760888,Undirected
47635,D,D,Bill Foster,Derek Kilmer,0.9025896898812125,Undirected
47636,D,D,Bill Foster,Ann Kuster,0.9184441312006415,Undirected
47637,D,D,Bill Foster,Robin Kelly,0.9247866403745411,Undirected
47641,D,D,Bill Foster,Sander Levin,0.917717652512359,Undirected
47642,D,D,Bill Foster,John Lewis,0.8465215090908942,Undirected
47643,D,D,Bill Foster,Zoe Lofgren,0.7743681107339493,Undirected
47644,D,D,Bill Foster,Nita Lowey,0.9179148771349297,Undirected
47646,D,D,Bill Foster,Barbara Lee,0.8404584341479837,Undirected
47648,D,D,Bill Foster,John Larson,0.9175947701562466,Undirected
47649,D,D,Bill Foster,James Langevin,0.9080542689479489,Undirected
47650,D,D,Bill Foster,Rick Larsen,0.9204604453922975,Undirected
47651,D,D,Bill Foster,Stephen Lynch,0.8798766329807124,Undirected
47652,D,D,Bill Foster,Daniel Lipinski,0.8580671330032043,Undirected
47654,D,D,Bill Foster,David Loebsack,0.9171031948177604,Undirected
47658,D,D,Bill Foster,Ben Luján,0.9041494684208731,Undirected
47663,D,D,Bill Foster,Alan Lowenthal,0.9175418638878108,Undirected
47664,D,D,Bill Foster,Michelle Lujan Grisham,0.9024434432850456,Undirected
47665,D,D,Bill Foster,Brenda Lawrence,0.9076126918294798,Undirected
47666,D,D,Bill Foster,Ted Lieu,0.9063357893411557,Undirected
47669,D,D,Bill Foster,Carolyn Maloney,0.9134334974931786,Undirected
47670,D,D,Bill Foster,James McGovern,0.8889510887601444,Undirected
47671,D,D,Bill Foster,Jim McDermott,0.893240510433309,Undirected
47673,D,D,Bill Foster,Gregory Meeks,0.9051209382784278,Undirected
47674,D,D,Bill Foster,Betty McCollum,0.9284988177752042,Undirected
47682,D,D,Bill Foster,Gwen Moore,0.901179067037462,Undirected
47683,D,D,Bill Foster,Doris Matsui,0.9242796773393807,Undirected
47685,D,D,Bill Foster,Jerry McNerney,0.9403272582947811,Undirected
47692,D,D,Bill Foster,Sean Maloney,0.8342350587599886,Undirected
47694,D,D,Bill Foster,Grace Meng,0.926679212293291,Undirected
47697,D,D,Bill Foster,Patrick Murphy,0.8378357135002028,Undirected
47701,D,D,Bill Foster,Seth Moulton,0.8909129845796742,Undirected
47703,D,D,Bill Foster,Jerrold Nadler,0.8390841440076036,Undirected
47704,D,D,Bill Foster,Richard Neal,0.8891581935112736,Undirected
47705,D,D,Bill Foster,Richard Nolan,0.8663648767504111,Undirected
47706,D,D,Bill Foster,Grace Napolitano,0.9084906182700236,Undirected
47712,D,D,Bill Foster,Donald Norcross,0.8726450327607926,Undirected
47715,D,D,Bill Foster,Beto O'Rourke,0.9181416710648633,Undirected
47716,D,D,Bill Foster,Frank Pallone,0.8970006958075951,Undirected
47717,D,D,Bill Foster,Bill Pascrell,0.9110810707894723,Undirected
47718,D,D,Bill Foster,Nancy Pelosi,0.9213473753023449,Undirected
47719,D,D,Bill Foster,Collin Peterson,0.6700973301660258,Undirected
47721,D,D,Bill Foster,David Price,0.9268409603057033,Undirected
47725,D,D,Bill Foster,Ed Perlmutter,0.898378686975129,Undirected
47727,D,D,Bill Foster,Chellie Pingree,0.9246079139349066,Undirected
47728,D,D,Bill Foster,Jared Polis,0.8686091657803843,Undirected
47732,D,D,Bill Foster,Donald Payne,0.8380234612754177,Undirected
47735,D,D,Bill Foster,Mark Pocan,0.921719203490157,Undirected
47736,D,D,Bill Foster,Scott Peters,0.8477404887208277,Undirected
47739,D,D,Bill Foster,Mike Quigley,0.9314286288307863,Undirected
47740,D,D,Bill Foster,Charles Rangel,0.8998465401968316,Undirected
47744,D,D,Bill Foster,Lucille Roybal-Allard,0.9146299690077251,Undirected
47746,D,D,Bill Foster,Bobby Rush,0.8819653942267127,Undirected
47749,D,D,Bill Foster,C. Ruppersberger,0.8345303579596,Undirected
47750,D,D,Bill Foster,Tim Ryan,0.900498954292302,Undirected
47758,D,D,Bill Foster,Cedric Richmond,0.8953332245914313,Undirected
47765,D,D,Bill Foster,Raul Ruiz,0.8499040655322798,Undirected
47767,D,D,Bill Foster,Kathleen Rice,0.8682775083594646,Undirected
47771,D,D,Bill Foster,Loretta Sanchez,0.8865623512503876,Undirected
47773,D,D,Bill Foster,Robert Scott,0.8657115404611417,Undirected
47775,D,D,Bill Foster,José Serrano,0.9290327852572486,Undirected
47777,D,D,Bill Foster,Brad Sherman,0.9329641787920239,Undirected
47779,D,D,Bill Foster,Louise Slaughter,0.8751898760815867,Undirected
47780,D,D,Bill Foster,Adam Smith,0.8173397289656901,Undirected
47783,D,D,Bill Foster,Janice Schakowsky,0.8861545236798682,Undirected
47785,D,D,Bill Foster,Adam Schiff,0.9316187128708616,Undirected
47787,D,D,Bill Foster,Linda Sánchez,0.8989818554732876,Undirected
47788,D,D,Bill Foster,David Scott,0.917866324100415,Undirected
47789,D,D,Bill Foster,Albio Sires,0.9133817723226473,Undirected
47790,D,D,Bill Foster,John Sarbanes,0.9160625630851458,Undirected
47792,D,D,Bill Foster,Jackie Speier,0.8916984822474983,Undirected
47795,D,D,Bill Foster,Kurt Schrader,0.808782553956594,Undirected
47797,D,D,Bill Foster,Terri Sewell,0.8419859734638435,Undirected
47801,D,D,Bill Foster,Kyrsten Sinema,0.7193499541737639,Undirected
47803,D,D,Bill Foster,Eric Swalwell,0.9158385296404468,Undirected
47806,D,D,Bill Foster,Bennie Thompson,0.8886202024414787,Undirected
47808,D,D,Bill Foster,Mike Thompson,0.90328754600109,Undirected
47811,D,D,Bill Foster,Niki Tsongas,0.8834017874468562,Undirected
47813,D,D,Bill Foster,Dina Titus,0.9110253346800046,Undirected
47814,D,D,Bill Foster,Paul Tonko,0.8984561709401063,Undirected
47816,D,D,Bill Foster,Mark Takano,0.922028421818988,Undirected
47817,D,D,Bill Foster,Mark Takai,0.9317942872203093,Undirected
47818,D,D,Bill Foster,Norma Torres,0.9265228477398018,Undirected
47821,D,D,Bill Foster,Nydia Velázquez,0.7595904430333019,Undirected
47822,D,D,Bill Foster,Peter Visclosky,0.869142949183062,Undirected
47823,D,D,Bill Foster,Chris Van Hollen,0.9301712717000095,Undirected
47825,D,D,Bill Foster,Juan Vargas,0.9006356040936387,Undirected
47826,D,D,Bill Foster,Marc Veasey,0.9072898510109684,Undirected
47827,D,D,Bill Foster,Filemon Vela,0.8484102996440013,Undirected
47828,D,D,Bill Foster,Maxine Waters,0.8839133983705939,Undirected
47833,D,D,Bill Foster,Debbie Wasserman Schultz,0.8617740487750043,Undirected
47835,D,D,Bill Foster,Timothy Walz,0.8969131071692806,Undirected
47836,D,D,Bill Foster,Peter Welch,0.8757279526776057,Undirected
47839,D,D,Bill Foster,Frederica Wilson,0.8546900862145541,Undirected
47850,D,D,Bill Foster,Bonnie Watson Coleman,0.8692880585181906,Undirected
47852,D,D,Bill Foster,John Yarmuth,0.9049038138878733,Undirected
47864,D,D,Marcia Fudge,Lois Frankel,0.9136923798852055,Undirected
47867,D,D,Marcia Fudge,Gene Green,0.8324584945389639,Undirected
47868,D,D,Marcia Fudge,Luis Gutiérrez,0.9080009029494776,Undirected
47871,D,D,Marcia Fudge,Raúl Grijalva,0.894953440475095,Undirected
47873,D,D,Marcia Fudge,Al Green,0.890389865491857,Undirected
47874,D,D,Marcia Fudge,Alan Grayson,0.8744212988588917,Undirected
47876,D,D,Marcia Fudge,John Garamendi,0.8730264059176517,Undirected
47884,D,D,Marcia Fudge,Tulsi Gabbard,0.8600646857992876,Undirected
47885,D,D,Marcia Fudge,Ruben Gallego,0.8985841525967133,Undirected
47886,D,D,Marcia Fudge,Gwen Graham,0.7347808702153709,Undirected
47889,D,D,Marcia Fudge,Alcee Hastings,0.9194113253103078,Undirected
47890,D,D,Marcia Fudge,Rubén Hinojosa,0.8130317422173675,Undirected
47891,D,D,Marcia Fudge,Steny Hoyer,0.9258326691473605,Undirected
47892,D,D,Marcia Fudge,Michael Honda,0.9389226060593983,Undirected
47894,D,D,Marcia Fudge,Brian Higgins,0.9243623229837514,Undirected
47896,D,D,Marcia Fudge,James Himes,0.8759779296363219,Undirected
47907,D,D,Marcia Fudge,Janice Hahn,0.9152871098737854,Undirected
47908,D,D,Marcia Fudge,Denny Heck,0.9007295169409546,Undirected
47911,D,D,Marcia Fudge,Jared Huffman,0.9046359946831276,Undirected
47917,D,D,Marcia Fudge,Steve Israel,0.9345033463408046,Undirected
47918,D,D,Marcia Fudge,Sheila Jackson Lee,0.8832396318093554,Undirected
47919,D,D,Marcia Fudge,Eddie Johnson,0.9188973092091384,Undirected
47922,D,D,Marcia Fudge,Henry Johnson,0.8815176466268778,Undirected
47926,D,D,Marcia Fudge,Hakeem Jeffries,0.9349659288907832,Undirected
47930,D,D,Marcia Fudge,Marcy Kaptur,0.9095492142837431,Undirected
47931,D,D,Marcia Fudge,Ron Kind,0.8692711095434427,Undirected
47935,D,D,Marcia Fudge,Ann Kirkpatrick,0.8358583131940818,Undirected
47936,D,D,Marcia Fudge,William Keating,0.8610370167631365,Undirected
47939,D,D,Marcia Fudge,Joseph Kennedy,0.8938331274400313,Undirected
47940,D,D,Marcia Fudge,Daniel Kildee,0.9147835072962931,Undirected
47941,D,D,Marcia Fudge,Derek Kilmer,0.9201380272921453,Undirected
47942,D,D,Marcia Fudge,Ann Kuster,0.8766521261272198,Undirected
47943,D,D,Marcia Fudge,Robin Kelly,0.9456639030775531,Undirected
47947,D,D,Marcia Fudge,Sander Levin,0.926787279208725,Undirected
47948,D,D,Marcia Fudge,John Lewis,0.896657089757743,Undirected
47949,D,D,Marcia Fudge,Zoe Lofgren,0.7584582350949892,Undirected
47950,D,D,Marcia Fudge,Nita Lowey,0.9162992612843024,Undirected
47952,D,D,Marcia Fudge,Barbara Lee,0.8654550534658478,Undirected
47954,D,D,Marcia Fudge,John Larson,0.8915915154363677,Undirected
47955,D,D,Marcia Fudge,James Langevin,0.9141398358845358,Undirected
47956,D,D,Marcia Fudge,Rick Larsen,0.8757829135064601,Undirected
47957,D,D,Marcia Fudge,Stephen Lynch,0.9092082991633732,Undirected
47958,D,D,Marcia Fudge,Daniel Lipinski,0.7821042918253145,Undirected
47960,D,D,Marcia Fudge,David Loebsack,0.897180835782281,Undirected
47964,D,D,Marcia Fudge,Ben Luján,0.9181002441053812,Undirected
47969,D,D,Marcia Fudge,Alan Lowenthal,0.9104709181959783,Undirected
47970,D,D,Marcia Fudge,Michelle Lujan Grisham,0.8688471307368586,Undirected
47971,D,D,Marcia Fudge,Brenda Lawrence,0.9375839862886428,Undirected
47972,D,D,Marcia Fudge,Ted Lieu,0.8877952425020093,Undirected
47975,D,D,Marcia Fudge,Carolyn Maloney,0.9015638275669167,Undirected
47976,D,D,Marcia Fudge,James McGovern,0.9426339356818801,Undirected
47977,D,D,Marcia Fudge,Jim McDermott,0.9104402512684575,Undirected
47979,D,D,Marcia Fudge,Gregory Meeks,0.8955653949730724,Undirected
47980,D,D,Marcia Fudge,Betty McCollum,0.9232799530970912,Undirected
47988,D,D,Marcia Fudge,Gwen Moore,0.9368385885390484,Undirected
47989,D,D,Marcia Fudge,Doris Matsui,0.9436676293136297,Undirected
47991,D,D,Marcia Fudge,Jerry McNerney,0.9107808283110062,Undirected
47998,D,D,Marcia Fudge,Sean Maloney,0.8309965507199324,Undirected
48000,D,D,Marcia Fudge,Grace Meng,0.8897327641259067,Undirected
48003,D,D,Marcia Fudge,Patrick Murphy,0.848360618894771,Undirected
48007,D,D,Marcia Fudge,Seth Moulton,0.8693091149765186,Undirected
48009,D,D,Marcia Fudge,Jerrold Nadler,0.828675963098014,Undirected
48010,D,D,Marcia Fudge,Richard Neal,0.9072657961376893,Undirected
48011,D,D,Marcia Fudge,Richard Nolan,0.8808899026680905,Undirected
48012,D,D,Marcia Fudge,Grace Napolitano,0.9038081493009676,Undirected
48018,D,D,Marcia Fudge,Donald Norcross,0.8976784700231204,Undirected
48021,D,D,Marcia Fudge,Beto O'Rourke,0.879140096605344,Undirected
48022,D,D,Marcia Fudge,Frank Pallone,0.9277013376531208,Undirected
48023,D,D,Marcia Fudge,Bill Pascrell,0.8836073166710776,Undirected
48024,D,D,Marcia Fudge,Nancy Pelosi,0.9015869492102923,Undirected
48025,D,D,Marcia Fudge,Collin Peterson,0.6727983420099397,Undirected
48027,D,D,Marcia Fudge,David Price,0.8941337165964183,Undirected
48031,D,D,Marcia Fudge,Ed Perlmutter,0.8731378861751691,Undirected
48033,D,D,Marcia Fudge,Chellie Pingree,0.9070841429034875,Undirected
48034,D,D,Marcia Fudge,Jared Polis,0.8366183176551651,Undirected
48038,D,D,Marcia Fudge,Donald Payne,0.8323923458867879,Undirected
48041,D,D,Marcia Fudge,Mark Pocan,0.9175081987346316,Undirected
48042,D,D,Marcia Fudge,Scott Peters,0.8514531285585596,Undirected
48045,D,D,Marcia Fudge,Mike Quigley,0.8953663983009228,Undirected
48046,D,D,Marcia Fudge,Charles Rangel,0.8892241806345671,Undirected
48050,D,D,Marcia Fudge,Lucille Roybal-Allard,0.9475719430557361,Undirected
48052,D,D,Marcia Fudge,Bobby Rush,0.9113521925937755,Undirected
48055,D,D,Marcia Fudge,C. Ruppersberger,0.7960865652311202,Undirected
48056,D,D,Marcia Fudge,Tim Ryan,0.9051394933125536,Undirected
48064,D,D,Marcia Fudge,Cedric Richmond,0.9007484090720367,Undirected
48071,D,D,Marcia Fudge,Raul Ruiz,0.8164602674920296,Undirected
48073,D,D,Marcia Fudge,Kathleen Rice,0.8845509883896094,Undirected
48077,D,D,Marcia Fudge,Loretta Sanchez,0.8967708482618126,Undirected
48079,D,D,Marcia Fudge,Robert Scott,0.8621567861808865,Undirected
48081,D,D,Marcia Fudge,José Serrano,0.9154246863511781,Undirected
48083,D,D,Marcia Fudge,Brad Sherman,0.876606040118054,Undirected
48085,D,D,Marcia Fudge,Louise Slaughter,0.909344128053406,Undirected
48086,D,D,Marcia Fudge,Adam Smith,0.7982286484388953,Undirected
48089,D,D,Marcia Fudge,Janice Schakowsky,0.9236410881688715,Undirected
48091,D,D,Marcia Fudge,Adam Schiff,0.9294461335481704,Undirected
48093,D,D,Marcia Fudge,Linda Sánchez,0.9436256166477186,Undirected
48094,D,D,Marcia Fudge,David Scott,0.9016432192416317,Undirected
48095,D,D,Marcia Fudge,Albio Sires,0.9157487831950505,Undirected
48096,D,D,Marcia Fudge,John Sarbanes,0.9345026388039623,Undirected
48098,D,D,Marcia Fudge,Jackie Speier,0.8783403690243232,Undirected
48101,D,D,Marcia Fudge,Kurt Schrader,0.8377786723622802,Undirected
48103,D,D,Marcia Fudge,Terri Sewell,0.8632970287965266,Undirected
48107,D,D,Marcia Fudge,Kyrsten Sinema,0.6851095217580796,Undirected
48109,D,D,Marcia Fudge,Eric Swalwell,0.9155009121186273,Undirected
48112,D,D,Marcia Fudge,Bennie Thompson,0.9477057147574086,Undirected
48114,D,D,Marcia Fudge,Mike Thompson,0.9302051132341754,Undirected
48117,D,D,Marcia Fudge,Niki Tsongas,0.8843287025446716,Undirected
48119,D,D,Marcia Fudge,Dina Titus,0.8812681399801849,Undirected
48120,D,D,Marcia Fudge,Paul Tonko,0.8948981388720598,Undirected
48122,D,D,Marcia Fudge,Mark Takano,0.909745179273719,Undirected
48123,D,D,Marcia Fudge,Mark Takai,0.894999730608055,Undirected
48124,D,D,Marcia Fudge,Norma Torres,0.9143308712953055,Undirected
48127,D,D,Marcia Fudge,Nydia Velázquez,0.7740797021209009,Undirected
48128,D,D,Marcia Fudge,Peter Visclosky,0.9102392781567866,Undirected
48129,D,D,Marcia Fudge,Chris Van Hollen,0.9104988996675609,Undirected
48131,D,D,Marcia Fudge,Juan Vargas,0.9384601858890821,Undirected
48132,D,D,Marcia Fudge,Marc Veasey,0.9322243739560633,Undirected
48133,D,D,Marcia Fudge,Filemon Vela,0.8519862622848046,Undirected
48134,D,D,Marcia Fudge,Maxine Waters,0.9035705620586266,Undirected
48139,D,D,Marcia Fudge,Debbie Wasserman Schultz,0.8267311772669622,Undirected
48141,D,D,Marcia Fudge,Timothy Walz,0.8497809657186852,Undirected
48142,D,D,Marcia Fudge,Peter Welch,0.8723849707747126,Undirected
48145,D,D,Marcia Fudge,Frederica Wilson,0.8627027730180726,Undirected
48156,D,D,Marcia Fudge,Bonnie Watson Coleman,0.9378617421854463,Undirected
48158,D,D,Marcia Fudge,John Yarmuth,0.8750482388508569,Undirected
49682,D,D,Lois Frankel,Gene Green,0.8178574705651933,Undirected
49683,D,D,Lois Frankel,Luis Gutiérrez,0.908780520927523,Undirected
49686,D,D,Lois Frankel,Raúl Grijalva,0.883306103477679,Undirected
49688,D,D,Lois Frankel,Al Green,0.8900620050506727,Undirected
49689,D,D,Lois Frankel,Alan Grayson,0.9036934550761433,Undirected
49691,D,D,Lois Frankel,John Garamendi,0.8993189055877024,Undirected
49699,D,D,Lois Frankel,Tulsi Gabbard,0.8979971629769364,Undirected
49700,D,D,Lois Frankel,Ruben Gallego,0.9114982028840399,Undirected
49701,D,D,Lois Frankel,Gwen Graham,0.7600088419996901,Undirected
49704,D,D,Lois Frankel,Alcee Hastings,0.8945669522896996,Undirected
49705,D,D,Lois Frankel,Rubén Hinojosa,0.8000939563932893,Undirected
49706,D,D,Lois Frankel,Steny Hoyer,0.8947651241720003,Undirected
49707,D,D,Lois Frankel,Michael Honda,0.9187049181835569,Undirected
49709,D,D,Lois Frankel,Brian Higgins,0.9342067234658135,Undirected
49711,D,D,Lois Frankel,James Himes,0.9117919492497464,Undirected
49722,D,D,Lois Frankel,Janice Hahn,0.9426672348238354,Undirected
49723,D,D,Lois Frankel,Denny Heck,0.9338969510340953,Undirected
49726,D,D,Lois Frankel,Jared Huffman,0.9351214848396435,Undirected
49732,D,D,Lois Frankel,Steve Israel,0.9217611271048681,Undirected
49733,D,D,Lois Frankel,Sheila Jackson Lee,0.8530414291460771,Undirected
49734,D,D,Lois Frankel,Eddie Johnson,0.8863654050294829,Undirected
49737,D,D,Lois Frankel,Henry Johnson,0.8977187101875034,Undirected
49741,D,D,Lois Frankel,Hakeem Jeffries,0.9330881534144495,Undirected
49745,D,D,Lois Frankel,Marcy Kaptur,0.91411109852506,Undirected
49746,D,D,Lois Frankel,Ron Kind,0.8468318658231667,Undirected
49750,D,D,Lois Frankel,Ann Kirkpatrick,0.8154323456233975,Undirected
49751,D,D,Lois Frankel,William Keating,0.892334185593122,Undirected
49754,D,D,Lois Frankel,Joseph Kennedy,0.9330995901705738,Undirected
49755,D,D,Lois Frankel,Daniel Kildee,0.9336898043024835,Undirected
49756,D,D,Lois Frankel,Derek Kilmer,0.8903193738530892,Undirected
49757,D,D,Lois Frankel,Ann Kuster,0.9107075649332086,Undirected
49758,D,D,Lois Frankel,Robin Kelly,0.9366988386754429,Undirected
49762,D,D,Lois Frankel,Sander Levin,0.92750298082881,Undirected
49763,D,D,Lois Frankel,John Lewis,0.8738381550515344,Undirected
49764,D,D,Lois Frankel,Zoe Lofgren,0.7818450997029023,Undirected
49765,D,D,Lois Frankel,Nita Lowey,0.9367030155513321,Undirected
